Refactoring Type,Original,Updated,Location,Original Line,Updated Line,Description,Commit,Original Method Line,Extracted/Inlined Method Line,Extracted/Inlined Lines,Old Location,New Location,Old Method Line,New Method Line
Move Method,test_ensure_independent_atom_ids,test_ensure_independent_atom_ids,nan,nan,nan, method test_ensure_independent_atom_ids from the module rmgpy/rmg/reactTest.py in class TestReact was moved to class TestKinetics of module rmgpy/data/kinetics/kineticsTest.py ,651772bfc91dbef523cf9c9b197542ebdb80566f,nan,nan,nan,rmgpy/rmg/reactTest.py/TestReact,rmgpy/data/kinetics/kineticsTest.py/TestKinetics,82.0,885.0
Add Parameter,saveChemkinFile,saveChemkinFile,rmgpy/chemkin.py,1146.0,1148.0,['The parameters [ verbose ] are added to the method saveChemkinFile from the module rmgpy/chemkin.py'],6564a1bb2c1137ede681ddb78cb879f98858239a,nan,nan,nan,nan,nan,nan,nan
Add Parameter,writeKineticsEntry,writeKineticsEntry,rmgpy/chemkin.py,942.0,942.0,['The parameters [ verbose ] are added to the method writeKineticsEntry from the module rmgpy/chemkin.py'],6564a1bb2c1137ede681ddb78cb879f98858239a,nan,nan,nan,nan,nan,nan,nan
Rename Method,test_generator,test_kinetics,databaseTest.py/TestDatabase,30.0,31.0,['The method test_generator from the module databaseTest.py in class TestDatabase is renamed to test_kinetics'],65e5242a9baf1208839f528c67469558b838a551,nan,nan,nan,nan,nan,nan,nan
Add Parameter,__init__,__init__,rmgpy/cantherm/pdep.py/PressureDependenceJob,99.0,101.0,['The parameters [ sensitivity_conditions ] are added to the method __init__ from the module rmgpy/cantherm/pdep.py in class PressureDependenceJob'],66554a27140bed42f24b5a37e4580c3ad3079e1e,nan,nan,nan,nan,nan,nan,nan
Add Parameter,execute,execute,rmgpy/cantherm/pdep.py/PressureDependenceJob,222.0,232.0,['The parameters [ print_summary ] are added to the method execute from the module rmgpy/cantherm/pdep.py in class PressureDependenceJob'],66554a27140bed42f24b5a37e4580c3ad3079e1e,nan,nan,nan,nan,nan,nan,nan
Add Parameter,ensure_species,ensure_species,rmgpy/reaction.py/Reaction,1052.0,1052.0,['The parameters [ reactant_resonance product_resonance ] are added to the method ensure_species from the module rmgpy/reaction.py in class Reaction'],6671dbb2861c566dd6550e219ecfb98ed26ae910,nan,nan,nan,nan,nan,nan,nan
Move Method,create_U_layer,create_U_layer,nan,nan,nan, method create_U_layer from the module rmgpy/molecule/generator.py was moved to module rmgpy/molecule/inchi.py ,670f1d92470dc368345038bdb0b2a557200122a7,nan,nan,nan,rmgpy/molecule/generator.py,rmgpy/molecule/inchi.py,129.0,319.0
Move Method,is_valid_combo,is_valid_combo,nan,nan,nan, method is_valid_combo from the module rmgpy/molecule/generator.py was moved to module rmgpy/molecule/inchi.py ,670f1d92470dc368345038bdb0b2a557200122a7,nan,nan,nan,rmgpy/molecule/generator.py,rmgpy/molecule/inchi.py,311.0,369.0
Move Method,find_lowest_u_layer,find_lowest_u_layer,nan,nan,nan, method find_lowest_u_layer from the module rmgpy/molecule/generator.py was moved to module rmgpy/molecule/inchi.py ,670f1d92470dc368345038bdb0b2a557200122a7,nan,nan,nan,rmgpy/molecule/generator.py,rmgpy/molecule/inchi.py,338.0,397.0
Move Method,generate_minimum_resonance_isomer,generate_minimum_resonance_isomer,nan,nan,nan, method generate_minimum_resonance_isomer from the module rmgpy/molecule/generator.py was moved to module rmgpy/molecule/inchi.py ,670f1d92470dc368345038bdb0b2a557200122a7,nan,nan,nan,rmgpy/molecule/generator.py,rmgpy/molecule/inchi.py,403.0,463.0
Move Method,get_unpaired_electrons,get_unpaired_electrons,nan,nan,nan, method get_unpaired_electrons from the module rmgpy/molecule/generator.py was moved to module rmgpy/molecule/inchi.py ,670f1d92470dc368345038bdb0b2a557200122a7,nan,nan,nan,rmgpy/molecule/generator.py,rmgpy/molecule/inchi.py,441.0,496.0
Move Method,compute_agglomerate_distance,compute_agglomerate_distance,nan,nan,nan, method compute_agglomerate_distance from the module rmgpy/molecule/generator.py was moved to module rmgpy/molecule/inchi.py ,670f1d92470dc368345038bdb0b2a557200122a7,nan,nan,nan,rmgpy/molecule/generator.py,rmgpy/molecule/inchi.py,459.0,515.0
Move Method,has_unexpected_lone_pairs,has_unexpected_lone_pairs,nan,nan,nan, method has_unexpected_lone_pairs from the module rmgpy/molecule/generator.py was moved to module rmgpy/molecule/inchi.py ,670f1d92470dc368345038bdb0b2a557200122a7,nan,nan,nan,rmgpy/molecule/generator.py,rmgpy/molecule/inchi.py,480.0,537.0
Move Method,create_augmented_layers,create_augmented_layers,nan,nan,nan, method create_augmented_layers from the module rmgpy/molecule/generator.py was moved to module rmgpy/molecule/inchi.py ,670f1d92470dc368345038bdb0b2a557200122a7,nan,nan,nan,rmgpy/molecule/generator.py,rmgpy/molecule/inchi.py,503.0,561.0
Move Method,create_P_layer,create_P_layer,nan,nan,nan, method create_P_layer from the module rmgpy/molecule/generator.py was moved to module rmgpy/molecule/inchi.py ,670f1d92470dc368345038bdb0b2a557200122a7,nan,nan,nan,rmgpy/molecule/generator.py,rmgpy/molecule/inchi.py,546.0,605.0
Move Method,find_lowest_p_layer,find_lowest_p_layer,nan,nan,nan, method find_lowest_p_layer from the module rmgpy/molecule/generator.py was moved to module rmgpy/molecule/inchi.py ,670f1d92470dc368345038bdb0b2a557200122a7,nan,nan,nan,rmgpy/molecule/generator.py,rmgpy/molecule/inchi.py,593.0,653.0
Move Method,check,check,nan,nan,nan, method check from the module rmgpy/molecule/parser.py was moved to module rmgpy/molecule/inchi.py ,670f1d92470dc368345038bdb0b2a557200122a7,nan,nan,nan,rmgpy/molecule/parser.py,rmgpy/molecule/inchi.py,227.0,663.0
Move Method,fix_oxygen_unsaturated_bond,fix_oxygen_unsaturated_bond,nan,nan,nan, method fix_oxygen_unsaturated_bond from the module rmgpy/molecule/parser.py was moved to module rmgpy/molecule/inchi.py ,670f1d92470dc368345038bdb0b2a557200122a7,nan,nan,nan,rmgpy/molecule/parser.py,rmgpy/molecule/inchi.py,249.0,686.0
Move Method,fixCharge,fixCharge,nan,nan,nan, method fixCharge from the module rmgpy/molecule/parser.py was moved to module rmgpy/molecule/inchi.py ,670f1d92470dc368345038bdb0b2a557200122a7,nan,nan,nan,rmgpy/molecule/parser.py,rmgpy/molecule/inchi.py,368.0,743.0
Move Method,check_bond_order_oxygen,check_bond_order_oxygen,nan,nan,nan, method check_bond_order_oxygen from the module rmgpy/molecule/parser.py was moved to module rmgpy/molecule/inchi.py ,670f1d92470dc368345038bdb0b2a557200122a7,nan,nan,nan,rmgpy/molecule/parser.py,rmgpy/molecule/inchi.py,390.0,766.0
Move Method,find_mobile_h_system,find_mobile_h_system,nan,nan,nan, method find_mobile_h_system from the module rmgpy/molecule/parser.py was moved to module rmgpy/molecule/inchi.py ,670f1d92470dc368345038bdb0b2a557200122a7,nan,nan,nan,rmgpy/molecule/parser.py,rmgpy/molecule/inchi.py,403.0,780.0
Move Method,fix_adjacent_charges,fix_adjacent_charges,nan,nan,nan, method fix_adjacent_charges from the module rmgpy/molecule/parser.py was moved to module rmgpy/molecule/inchi.py ,670f1d92470dc368345038bdb0b2a557200122a7,nan,nan,nan,rmgpy/molecule/parser.py,rmgpy/molecule/inchi.py,422.0,800.0
Move Method,convert_charge_to_unpaired_electron,convert_charge_to_unpaired_electron,nan,nan,nan, method convert_charge_to_unpaired_electron from the module rmgpy/molecule/parser.py was moved to module rmgpy/molecule/inchi.py ,670f1d92470dc368345038bdb0b2a557200122a7,nan,nan,nan,rmgpy/molecule/parser.py,rmgpy/molecule/inchi.py,437.0,816.0
Move Method,convert_delocalized_charge_to_unpaired_electron,convert_delocalized_charge_to_unpaired_electron,nan,nan,nan, method convert_delocalized_charge_to_unpaired_electron from the module rmgpy/molecule/parser.py was moved to module rmgpy/molecule/inchi.py ,670f1d92470dc368345038bdb0b2a557200122a7,nan,nan,nan,rmgpy/molecule/parser.py,rmgpy/molecule/inchi.py,451.0,831.0
Move Method,convert_4_atom_3_bond_path,convert_4_atom_3_bond_path,nan,nan,nan, method convert_4_atom_3_bond_path from the module rmgpy/molecule/parser.py was moved to module rmgpy/molecule/inchi.py ,670f1d92470dc368345038bdb0b2a557200122a7,nan,nan,nan,rmgpy/molecule/parser.py,rmgpy/molecule/inchi.py,472.0,853.0
Move Method,convert_3_atom_2_bond_path,convert_3_atom_2_bond_path,nan,nan,nan, method convert_3_atom_2_bond_path from the module rmgpy/molecule/parser.py was moved to module rmgpy/molecule/inchi.py ,670f1d92470dc368345038bdb0b2a557200122a7,nan,nan,nan,rmgpy/molecule/parser.py,rmgpy/molecule/inchi.py,500.0,882.0
Move Method,is_valid,is_valid,nan,nan,nan, method is_valid from the module rmgpy/molecule/parser.py was moved to module rmgpy/molecule/inchi.py ,670f1d92470dc368345038bdb0b2a557200122a7,nan,nan,nan,rmgpy/molecule/parser.py,rmgpy/molecule/inchi.py,516.0,898.0
Move Method,fix,fix,nan,nan,nan, method fix from the module rmgpy/molecule/parser.py was moved to module rmgpy/molecule/inchi.py ,670f1d92470dc368345038bdb0b2a557200122a7,nan,nan,nan,rmgpy/molecule/parser.py,rmgpy/molecule/inchi.py,569.0,952.0
Move Method,fix_triplet_to_singlet,fix_triplet_to_singlet,nan,nan,nan, method fix_triplet_to_singlet from the module rmgpy/molecule/parser.py was moved to module rmgpy/molecule/inchi.py ,670f1d92470dc368345038bdb0b2a557200122a7,nan,nan,nan,rmgpy/molecule/parser.py,rmgpy/molecule/inchi.py,603.0,985.0
Move Method,fix_butadiene_path,fix_butadiene_path,nan,nan,nan, method fix_butadiene_path from the module rmgpy/molecule/parser.py was moved to module rmgpy/molecule/inchi.py ,670f1d92470dc368345038bdb0b2a557200122a7,nan,nan,nan,rmgpy/molecule/parser.py,rmgpy/molecule/inchi.py,620.0,1002.0
Move Method,fix_mobile_h,fix_mobile_h,nan,nan,nan, method fix_mobile_h from the module rmgpy/molecule/parser.py was moved to module rmgpy/molecule/inchi.py ,670f1d92470dc368345038bdb0b2a557200122a7,nan,nan,nan,rmgpy/molecule/parser.py,rmgpy/molecule/inchi.py,643.0,1026.0
Move Method,convert_unsaturated_bond_to_triplet,convert_unsaturated_bond_to_triplet,nan,nan,nan, method convert_unsaturated_bond_to_triplet from the module rmgpy/molecule/parser.py was moved to module rmgpy/molecule/inchi.py ,670f1d92470dc368345038bdb0b2a557200122a7,nan,nan,nan,rmgpy/molecule/parser.py,rmgpy/molecule/inchi.py,693.0,1077.0
Move Method,reset_lone_pairs,reset_lone_pairs,nan,nan,nan, method reset_lone_pairs from the module rmgpy/molecule/parser.py was moved to module rmgpy/molecule/inchi.py ,670f1d92470dc368345038bdb0b2a557200122a7,nan,nan,nan,rmgpy/molecule/parser.py,rmgpy/molecule/inchi.py,705.0,1090.0
Move Method,fix_unsaturated_bond_to_biradical,fix_unsaturated_bond_to_biradical,nan,nan,nan, method fix_unsaturated_bond_to_biradical from the module rmgpy/molecule/parser.py was moved to module rmgpy/molecule/inchi.py ,670f1d92470dc368345038bdb0b2a557200122a7,nan,nan,nan,rmgpy/molecule/parser.py,rmgpy/molecule/inchi.py,721.0,1108.0
Move Method,isUnsaturated,isUnsaturated,nan,nan,nan, method isUnsaturated from the module rmgpy/molecule/parser.py was moved to module rmgpy/molecule/inchi.py ,670f1d92470dc368345038bdb0b2a557200122a7,nan,nan,nan,rmgpy/molecule/parser.py,rmgpy/molecule/inchi.py,764.0,1152.0
Move Method,fix_unsaturated_bond,fix_unsaturated_bond,nan,nan,nan, method fix_unsaturated_bond from the module rmgpy/molecule/parser.py was moved to module rmgpy/molecule/inchi.py ,670f1d92470dc368345038bdb0b2a557200122a7,nan,nan,nan,rmgpy/molecule/parser.py,rmgpy/molecule/inchi.py,782.0,1170.0
Add Parameter,__init__,__init__,rmgpy/molecule/molecule.py/Atom,91.0,92.0,['The parameters [ id ] are added to the method __init__ from the module rmgpy/molecule/molecule.py in class Atom'],671a0d55a9228a73d3b56caea780adab70df9258,nan,nan,nan,nan,nan,nan,nan
Add Parameter,loadEntry,loadEntry,rmgpy/data/kinetics/rules.py/KineticsRules,63.0,63.0,['The parameters [ treeDistances ] are added to the method loadEntry from the module rmgpy/data/kinetics/rules.py in class KineticsRules'],67815daf44468e5a420fa337cd799e8f3150e3e8,nan,nan,nan,nan,nan,nan,nan
Add Parameter,drawPotentialEnergySurface,drawPotentialEnergySurface,measure/network.py/Network,477.0,478.0,['The parameters [ Eunits ] are added to the method drawPotentialEnergySurface from the module measure/network.py in class Network'],685395ae6371929622fc779c4ca336a25faa0eaa,nan,nan,nan,nan,nan,nan,nan
Add Parameter,__init__,__init__,rmgpy/molecule/molecule.py/Molecule,727.0,730.0,['The parameters [ reactive ] are added to the method __init__ from the module rmgpy/molecule/molecule.py in class Molecule'],686835df0c6d460e3bbbff944af29e4ed37e4a5e,nan,nan,nan,nan,nan,nan,nan
Add Parameter,getAromaticSSSR,getAromaticSSSR,rmgpy/molecule/molecule.py/Molecule,1685.0,1685.0,['The parameters [ SSSR ] are added to the method getAromaticSSSR from the module rmgpy/molecule/molecule.py in class Molecule'],68c121af0afea6fd94cd658c0d47c178513397f3,nan,nan,nan,nan,nan,nan,nan
Add Parameter,__init__,__init__,rmgpy/measure/network.py/Network,80.0,82.0,['The parameters [ title description ] are added to the method __init__ from the module rmgpy/measure/network.py in class Network'],696603918da13561e3bd4ffd162dd0c10e46c12f,nan,nan,nan,nan,nan,nan,nan
Extract Method,estimateThermoViaGroupAdditivity,estimateThermoViaGroupAdditivityForSaturatedStruct,rmgpy/data/thermo.py/ThermoDatabase,nan,nan, The method estimateThermoViaGroupAdditivityForSaturatedStruct from the module rmgpy/data/thermo.py in class ThermoDatabase is extracted from method estimateThermoViaGroupAdditivity from the module rmgpy/data/thermo.py in class ThermoDatabase ,6aa03985ee847d9d01b16b38d213889ea53f3966,"(860,857)",889.0,"[884.0, 886.0, 888.0, 890.0, 891.0, 898.0, 900.0, 902.0, 903.0, 905.0, 906.0, 912.0, 913.0, 920.0, 927.0, 928.0, 931.0, 932.0]",nan,nan,nan,nan
Add Parameter,load,load,rmgpy/data/rmg.py/RMGDatabase,65.0,65.0,['The parameters [ kineticsFamilies ] are added to the method load from the module rmgpy/data/rmg.py in class RMGDatabase'],6b1e653a05464e2f317b8171ea538a3e1bf30f95,nan,nan,nan,nan,nan,nan,nan
Add Parameter,loadKinetics,loadKinetics,rmgpy/data/rmg.py/RMGDatabase,94.0,94.0,['The parameters [ kineticsFamilies ] are added to the method loadKinetics from the module rmgpy/data/rmg.py in class RMGDatabase'],6b1e653a05464e2f317b8171ea538a3e1bf30f95,nan,nan,nan,nan,nan,nan,nan
Add Parameter,runThermoEstimator,runThermoEstimator,scripts/thermoEstimator.py,48.0,49.0,['The parameters [ library_flag ] are added to the method runThermoEstimator from the module scripts/thermoEstimator.py'],6b492dd2ee1019f289b7c2969ba2dcc01e59b9ee,nan,nan,nan,nan,nan,nan,nan
Rename Class,testArkaneJob,TestArkaneJob,arkane/commonTest.py,nan,nan, class testArkaneJob was renamed to class TestArkaneJob ,6b7cc98bb9a3a919be4d451a2817fdba32162d23,nan,nan,nan,nan,nan,nan,nan
Rename Class,testArkaneInput,TestArkaneInput,arkane/commonTest.py,nan,nan, class testArkaneInput was renamed to class TestArkaneInput ,6b7cc98bb9a3a919be4d451a2817fdba32162d23,nan,nan,nan,nan,nan,nan,nan
Rename Class,testGetMass,TestGetMass,arkane/commonTest.py,nan,nan, class testGetMass was renamed to class TestGetMass ,6b7cc98bb9a3a919be4d451a2817fdba32162d23,nan,nan,nan,nan,nan,nan,nan
Add Parameter,saveChemkinFile,saveChemkinFile,rmgpy/rmg/model.py/CoreEdgeReactionModel,1390.0,1390.0,['The parameters [ dictionaryPath ] are added to the method saveChemkinFile from the module rmgpy/rmg/model.py in class CoreEdgeReactionModel'],6b999f45ac5fdfb332d2248196b0bbb98758852e,nan,nan,nan,nan,nan,nan,nan
Add Parameter,load,load,rmgpy/data/rmg.py/RMGDatabase,53.0,55.0,['The parameters [ statesLibraries ] are added to the method load from the module rmgpy/data/rmg.py in class RMGDatabase'],6cf371cfafc10b00041b0fb1baf0ddf75e26eabd,nan,nan,nan,nan,nan,nan,nan
Rename Class,TestGetMass,TestMomentOfInertia,arkane/commonTest.py,nan,nan, class TestGetMass was renamed to class TestMomentOfInertia ,6d5a434050db85a2f5928f73729cc6c59764728f,nan,nan,nan,nan,nan,nan,nan
Add Parameter,__init__,__init__,rmgpy/rmg/pdep.py/PDepReaction,57.0,57.0,['The parameters [ duplicate degeneracy pairs ] are added to the method __init__ from the module rmgpy/rmg/pdep.py in class PDepReaction'],6db190a4b62053e28bc193d4cc54de66df0896a9,nan,nan,nan,nan,nan,nan,nan
Remove Parameter,__init__,__init__,rmgpy/data/kinetics/depository.py/KineticsDepository,114.0,114.0,['The parameters [ recommended ] of the method __init__ from the module rmgpy/data/kinetics/depository.py in class KineticsDepository is/are removed'],6dbb6756ffd2a10233741e523d6c262779bedd60,nan,nan,nan,nan,nan,nan,nan
Remove Parameter,__init__,__init__,rmgpy/data/kinetics/rules.py/KineticsRules,63.0,63.0,['The parameters [ recommended ] of the method __init__ from the module rmgpy/data/kinetics/rules.py in class KineticsRules is/are removed'],6dbb6756ffd2a10233741e523d6c262779bedd60,nan,nan,nan,nan,nan,nan,nan
Extract Method,getRule,getAllRules,rmgpy/data/kinetics/rules.py/KineticsRules,nan,nan, The method getAllRules from the module rmgpy/data/kinetics/rules.py in class KineticsRules is extracted from method getRule from the module rmgpy/data/kinetics/rules.py in class KineticsRules ,6e46b6f18404d98f1cf6eeb5d462ffde48a59179,"(348,372)",392.0,"[353.0, 354.0, 359.0, 360.0, 361.0, 365.0]",nan,nan,nan,nan
Inline Method,getEnthalpy,__integral_T0,chempy/thermo.py/WilhoitModel,nan,nan, The method __integral_T0 from the module chempy/thermo.py in class WilhoitModel is inlined into method getEnthalpy from the module chempy/thermo.py in class WilhoitModel ,6efacdd2a4412019c58d0b18f7b5de90398bd58a,"(142,142)",182.0,"[158.0, 159.0, 160.0, 161.0, 162.0, 163.0]",nan,nan,nan,nan
Inline Method,getEntropy,__integral_TM1,chempy/thermo.py/WilhoitModel,nan,nan, The method __integral_TM1 from the module chempy/thermo.py in class WilhoitModel is inlined into method getEntropy from the module chempy/thermo.py in class WilhoitModel ,6efacdd2a4412019c58d0b18f7b5de90398bd58a,"(160,166)",194.0,"[178.0, 179.0, 180.0, 181.0, 182.0, 183.0]",nan,nan,nan,nan
Rename Method,test_checkForExistingReaction_elminates_duplicate,test_checkForExistingReaction_eliminates_identical_reactions,rmgpy/rmg/modelTest.py/TestCoreEdgeReactionModel,397.0,397.0,['The method test_checkForExistingReaction_elminates_duplicate from the module rmgpy/rmg/modelTest.py in class TestCoreEdgeReactionModel is renamed to test_checkForExistingReaction_eliminates_identical_reactions'],6fe4e9d17dc8ff99cda84f9a674f6df9477b67a2,nan,nan,nan,nan,nan,nan,nan
Rename Method,testCyclicSymmetryNumberDimethylbenzene,testCyclicSymmetryNumber12Dimethylbenzene,rmgpy/molecule/symmetryTest.py/TestMoleculeSymmetry,263.0,263.0,['The method testCyclicSymmetryNumberDimethylbenzene from the module rmgpy/molecule/symmetryTest.py in class TestMoleculeSymmetry is renamed to testCyclicSymmetryNumber12Dimethylbenzene'],706b48de24b8473bd949ff6f0ef6f56fa13712c9,nan,nan,nan,nan,nan,nan,nan
Rename Method,test_identical_reactants_have_faster_kinetics,test_identical_reactants_have_similar_kinetics,rmgpy/data/kinetics/kineticsTest.py/TestReactionDegeneracy,544.0,546.0,['The method test_identical_reactants_have_faster_kinetics from the module rmgpy/data/kinetics/kineticsTest.py in class TestReactionDegeneracy is renamed to test_identical_reactants_have_similar_kinetics'],70db622008150ae5cb3cb5173a17a96a074f9aa9,nan,nan,nan,nan,nan,nan,nan
Add Parameter,__init__,__init__,rmgpy/data/base.py/Entry,82.0,84.0,['The parameters [ binding_energies surface_site_density ] are added to the method __init__ from the module rmgpy/data/base.py in class Entry'],70e575f4a82491d91824bacb58d81bcb411cc9f9,nan,nan,nan,nan,nan,nan,nan
Rename Method,getThermoDataFromGroups,estimateThermoViaGroupAdditivity,rmgpy/data/thermo.py/ThermoDatabase,598.0,635.0,['The method getThermoDataFromGroups from the module rmgpy/data/thermo.py in class ThermoDatabase is renamed to estimateThermoViaGroupAdditivity'],70fac839f20cce98bfb9284a7c17eab94b08ef90,nan,nan,nan,nan,nan,nan,nan
Change/Rename Parameter,getAllThermoData,getAllThermoData,rmgpy/data/thermo.py/ThermoDatabase,551.0,551.0,['The parameters [ molecule ] of the method getAllThermoData from the module rmgpy/data/thermo.py in class ThermoDatabase are changed/renamed to [species]'],70fac839f20cce98bfb9284a7c17eab94b08ef90,nan,nan,nan,nan,nan,nan,nan
Change/Rename Parameter,getThermoData,getThermoData,rmgpy/data/thermo.py/ThermoDatabase,534.0,534.0,['The parameters [ molecule ] of the method getThermoData from the module rmgpy/data/thermo.py in class ThermoDatabase are changed/renamed to [species]'],70fac839f20cce98bfb9284a7c17eab94b08ef90,nan,nan,nan,nan,nan,nan,nan
Add Parameter,run,run,rmgpy/qm/mopac.py/Mopac,78.0,80.0,['The parameters [ inputFileName ] are added to the method run from the module rmgpy/qm/mopac.py in class Mopac'],71005da8a823f96c3ffcc225d879462e1537ced1,nan,nan,nan,nan,nan,nan,nan
Add Parameter,createInputFile,createInputFile,rmgpy/qm/mopacpm3mol.py/MopacPM3,9.0,11.0,['The parameters [ self geometry attempt ] are added to the method createInputFile from the module rmgpy/qm/mopacpm3mol.py in class MopacPM3'],71005da8a823f96c3ffcc225d879462e1537ced1,nan,nan,nan,nan,nan,nan,nan
Rename Method,estimateThermoViaGroupAdditivityForSaturatedStructWithoutSymmetryCorrection,computeGroupAdditivityThermo,rmgpy/data/thermo.py/ThermoDatabase,932.0,946.0,['The method estimateThermoViaGroupAdditivityForSaturatedStructWithoutSymmetryCorrection from the module rmgpy/data/thermo.py in class ThermoDatabase is renamed to computeGroupAdditivityThermo'],71a04069f8120f8226750039bb6ac777b99c2834,nan,nan,nan,nan,nan,nan,nan
Extract Method,estimateRadicalThermoViaHBI,saturate,rmgpy/data/thermo.py/ThermoDatabase,nan,nan, The method saturate from the module rmgpy/data/thermo.py in class ThermoDatabase is extracted from method estimateRadicalThermoViaHBI from the module rmgpy/data/thermo.py in class ThermoDatabase ,71a04069f8120f8226750039bb6ac777b99c2834,"(812,858)",812.0,"[828.0, 832.0, 833.0, 834.0, 835.0, 836.0, 837.0, 838.0, 839.0, 840.0, 841.0, 842.0, 848.0, 849.0, 850.0, 851.0, 852.0]",nan,nan,nan,nan
Rename Method,test_propyl_propyl_reaction_is_the_same_as_propyl_butyl,test_propyl_propyl_reaction_is_the_half_propyl_butyl,rmgpy/data/kinetics/kineticsTest.py/TestReactionDegeneracy,251.0,475.0,['The method test_propyl_propyl_reaction_is_the_same_as_propyl_butyl from the module rmgpy/data/kinetics/kineticsTest.py in class TestReactionDegeneracy is renamed to test_propyl_propyl_reaction_is_the_half_propyl_butyl'],71c56a961903656d95ebc81ac95270d4ab10e44a,nan,nan,nan,nan,nan,nan,nan
Add Parameter,updateReactionThresholdAndReactFlags,updateReactionThresholdAndReactFlags,rmgpy/rmg/main.py/RMG,1130.0,1163.0,['The parameters [ rxnSysTrimolecularThreshold ] are added to the method updateReactionThresholdAndReactFlags from the module rmgpy/rmg/main.py in class RMG'],7214c0bff2115e7198a9fe6fdce6349967595846,nan,nan,nan,nan,nan,nan,nan
Add Parameter,reactAll,reactAll,rmgpy/rmg/react.py,116.0,116.0,['The parameters [ trimolecularReact ] are added to the method reactAll from the module rmgpy/rmg/react.py'],7214c0bff2115e7198a9fe6fdce6349967595846,nan,nan,nan,nan,nan,nan,nan
Rename Method,test_avi,test_avi_simple,rmgpy/tools/fluxtest.py/FluxDiagramTest,38.0,38.0,['The method test_avi from the module rmgpy/tools/fluxtest.py in class FluxDiagramTest is renamed to test_avi_simple'],7221e56300288f5dc00b28ae037d6d2b92dfbb75,nan,nan,nan,nan,nan,nan,nan
Extract Method,estimateThermoViaGroupAdditivity,estimateRadicalThermoViaHBI,rmgpy/data/thermo.py/ThermoDatabase,nan,nan, The method estimateRadicalThermoViaHBI from the module rmgpy/data/thermo.py in class ThermoDatabase is extracted from method estimateThermoViaGroupAdditivity from the module rmgpy/data/thermo.py in class ThermoDatabase ,724bd4bbd1e1d29c847c71ca2d2f6c1c7f84de9d,"(624,698)",624.0,"[641.0, 645.0, 646.0, 647.0, 648.0, 649.0, 650.0, 651.0, 652.0, 653.0, 654.0, 655.0, 661.0, 662.0, 663.0, 666.0, 667.0, 669.0, 674.0, 677.0, 678.0, 679.0, 680.0, 684.0, 685.0, 693.0, 694.0, 695.0, 696.0, 699.0, 700.0]",nan,nan,nan,nan
Add Parameter,_generate_resonance_structures,_generate_resonance_structures,rmgpy/molecule/resonance.py,267.0,276.0,['The parameters [ filter_structures ] are added to the method _generate_resonance_structures from the module rmgpy/molecule/resonance.py'],729fc8d6b3ec6629803a1093b32cca2b1925bcf4,nan,nan,nan,nan,nan,nan,nan
Extract Method,fromAugmentedInChI,fix,rmgpy/molecule/parser.py,nan,nan, The method fix from the module rmgpy/molecule/parser.py is extracted from method fromAugmentedInChI from the module rmgpy/molecule/parser.py ,72d45e22aca031a666d521d4b95003a5e2750adc,"(367,362)",729.0,"[394.0, 395.0, 396.0, 397.0, 398.0, 409.0, 412.0, 413.0, 418.0, 422.0, 425.0, 429.0, 431.0, 433.0, 434.0, 437.0, 438.0, 439.0, 440.0, 442.0]",nan,nan,nan,nan
Add Parameter,__init__,__init__,rmgpy/molecule/group.py/GroupBond,311.0,330.0,['The parameters [ atom1 atom2 ] are added to the method __init__ from the module rmgpy/molecule/group.py in class GroupBond'],744b10ca1e9fa62f072dfd62d22fba53e808be64,nan,nan,nan,nan,nan,nan,nan
Remove Parameter,__init__,__init__,rmgpy/molecule/group.py/Group,437.0,456.0,['The parameters [ bonds ] of the method __init__ from the module rmgpy/molecule/group.py in class Group is/are removed'],744b10ca1e9fa62f072dfd62d22fba53e808be64,nan,nan,nan,nan,nan,nan,nan
Remove Parameter,addBond,addBond,rmgpy/molecule/group.py/Group,461.0,476.0,['The parameters [ atom1 atom2 ] of the method addBond from the module rmgpy/molecule/group.py in class Group is/are removed'],744b10ca1e9fa62f072dfd62d22fba53e808be64,nan,nan,nan,nan,nan,nan,nan
Remove Parameter,removeBond,removeBond,rmgpy/molecule/group.py/Group,502.0,517.0,['The parameters [ atom2 ] of the method removeBond from the module rmgpy/molecule/group.py in class Group is/are removed'],744b10ca1e9fa62f072dfd62d22fba53e808be64,nan,nan,nan,nan,nan,nan,nan
Add Parameter,__init__,__init__,chempy/species.py/Species,87.0,88.0,['The parameters [ E0 ] are added to the method __init__ from the module chempy/species.py in class Species'],74e69ebbb888a2731559241242fc6550cf0e0554,nan,nan,nan,nan,nan,nan,nan
Add Parameter,__init__,__init__,chempy/species.py/TransitionState,126.0,129.0,['The parameters [ E0 ] are added to the method __init__ from the module chempy/species.py in class TransitionState'],74e69ebbb888a2731559241242fc6550cf0e0554,nan,nan,nan,nan,nan,nan,nan
Remove Parameter,__init__,__init__,chempy/states.py/StatesModel,636.0,635.0,['The parameters [ E0 ] of the method __init__ from the module chempy/states.py in class StatesModel is/are removed'],74e69ebbb888a2731559241242fc6550cf0e0554,nan,nan,nan,nan,nan,nan,nan
Change/Rename Parameter,draw,draw,arkane/kinetics.py/KineticsJob,368.0,393.0,['The parameters [ outputDirectory ] of the method draw from the module arkane/kinetics.py in class KineticsJob are changed/renamed to [output_directory]'],74eb863ff6538f81b2a3d2265ad6f22cffeeefd2,nan,nan,nan,nan,nan,nan,nan
